./fake_data/29.jpg| 93,432,128,467,1 75,368,101,394,1
./fake_data/30.jpg| 209,382,263,436,2 236,23,351,138,1
./fake_data/31.jpg| 389,385,472,468,2 277,126,318,167,1 450,226,512,336,1
./fake_data/32.jpg| 68,135,131,198,1 428,277,475,324,1 234,66,282,114,2
./fake_data/33.jpg| 372,96,460,184,1 431,425,459,453,2 132,302,239,409,2 436,174,512,278,2
./fake_data/34.jpg| 499,265,512,317,2
./fake_data/35.jpg| 350,495,384,512,2 511,215,512,263,1
./fake_data/36.jpg| 283,349,310,376,2 143,463,229,512,1
./fake_data/37.jpg| 505,296,512,351,1 7,377,100,470,1
./fake_data/38.jpg| 383,230,502,349,1 471,492,512,512,2 413,148,446,181,2 43,153,100,210,2
./fake_data/39.jpg| 351,509,394,512,2 365,35,468,138,1 313,223,380,290,1
./fake_data/40.jpg| 310,490,423,512,1
./fake_data/41.jpg| 267,250,344,327,2 302,258,391,347,1 316,283,391,358,2 347,302,462,417,2
./fake_data/42.jpg| 248,20,322,94,2
./fake_data/43.jpg| 412,499,504,512,1 84,118,174,208,2 308,253,379,324,2 120,92,209,181,2
./fake_data/44.jpg| 328,123,383,178,1
./fake_data/45.jpg| 473,33,506,66,1 329,163,442,276,1 236,143,325,232,1 473,402,512,502,2
./fake_data/46.jpg| 213,4,332,123,2 332,283,393,344,1 397,336,495,434,1 427,8,512,105,1
./fake_data/47.jpg| 255,334,285,364,2
./fake_data/48.jpg| 214,185,299,270,1 482,205,512,286,1 118,169,192,243,2
./fake_data/49.jpg| 81,56,144,119,2 258,373,345,460,2
./fake_data/50.jpg| 148,401,169,422,1 106,428,151,473,2 145,279,166,300,2 258,155,347,244,1
./fake_data/51.jpg| 134,311,239,416,1
./fake_data/52.jpg| 154,144,222,212,1 128,262,213,347,1 349,448,389,488,1
./fake_data/53.jpg| 214,416,300,502,2 209,165,277,233,2
./fake_data/54.jpg| 276,261,328,313,2 109,353,223,467,1 217,208,274,265,1 369,236,485,352,2
./fake_data/55.jpg| 217,510,304,512,2 138,244,191,297,2
./fake_data/56.jpg| 207,271,263,327,1 106,170,158,222,2 510,10,512,90,2 375,403,478,506,1
./fake_data/57.jpg| 230,38,294,102,2 326,288,380,342,1 75,186,181,292,2
./fake_data/58.jpg| 132,450,188,506,1 45,366,144,465,2 407,12,439,44,2 268,228,338,298,2
./fake_data/59.jpg| 35,137,152,254,2
./fake_data/60.jpg| 404,181,485,262,1 115,307,187,379,2 421,221,512,338,1 57,289,163,395,2
./fake_data/61.jpg| 53,197,119,263,1
./fake_data/62.jpg| 172,476,285,512,2 126,303,206,383,2 182,101,216,135,1
./fake_data/63.jpg| 282,96,358,172,1 143,50,177,84,2
./fake_data/64.jpg| 264,283,312,331,1
./fake_data/65.jpg| 350,256,396,302,2 85,34,151,100,2 270,135,296,161,2 29,29,88,88,1
./fake_data/66.jpg| 363,493,478,512,1 399,82,508,191,2 312,153,333,174,2 178,290,237,349,1
./fake_data/67.jpg| 125,427,230,512,2 331,145,372,186,1 476,489,497,510,2 457,354,512,469,1
./fake_data/68.jpg| 428,290,469,331,2 49,424,162,512,1
./fake_data/69.jpg| 443,221,502,280,2 77,0,138,61,1
./fake_data/70.jpg| 297,85,411,199,2 19,14,89,84,2 482,355,512,409,2
./fake_data/71.jpg| 381,315,463,397,2 480,456,512,512,2 349,438,395,484,2 85,411,131,457,2
./fake_data/72.jpg| 408,377,467,436,2
./fake_data/73.jpg| 384,406,458,480,2 147,492,241,512,2 117,343,196,422,1 79,43,113,77,2
./fake_data/74.jpg| 350,268,441,359,1
./fake_data/75.jpg| 19,230,39,250,1
./fake_data/76.jpg| 92,334,164,406,1 321,279,423,381,1 349,275,411,337,1
./fake_data/77.jpg| 119,299,163,343,1 233,296,269,332,2
./fake_data/78.jpg| 33,72,61,100,2
./fake_data/79.jpg| 19,185,122,288,1
./fake_data/80.jpg| 409,0,496,87,1 165,84,212,131,1 220,11,313,104,2
./fake_data/81.jpg| 385,270,428,313,2
./fake_data/82.jpg| 210,286,267,343,2
./fake_data/83.jpg| 255,47,287,79,1 354,104,469,219,1 509,445,512,479,1 75,165,115,205,1
./fake_data/84.jpg| 331,167,430,266,1 421,510,449,512,2 101,412,148,459,2
./fake_data/85.jpg| 180,91,254,165,1 38,165,121,248,1 47,79,71,103,1 427,348,512,458,2
./fake_data/86.jpg| 381,3,436,58,2 332,298,366,332,2 491,127,512,237,2 459,451,512,512,1
./fake_data/87.jpg| 272,358,312,398,2 217,290,254,327,1
./fake_data/88.jpg| 316,259,397,340,2 90,358,121,389,1
./fake_data/89.jpg| 325,144,436,255,2 348,25,465,142,2 25,452,143,512,1
./fake_data/90.jpg| 457,62,512,137,1 141,425,260,512,2 422,195,468,241,2 284,191,341,248,1
./fake_data/91.jpg| 24,17,95,88,1 109,334,137,362,2
./fake_data/92.jpg| 473,186,512,270,2
./fake_data/93.jpg| 140,74,256,190,2 456,86,512,190,1 485,503,512,512,1 170,312,254,396,2
./fake_data/94.jpg| 426,479,461,512,2
./fake_data/95.jpg| 84,266,190,372,2 187,254,291,358,2 195,264,275,344,2 424,492,488,512,2
./fake_data/96.jpg| 34,434,118,512,2
./fake_data/97.jpg| 51,225,103,277,1 226,455,289,512,1 416,260,489,333,1 261,376,375,490,2
./fake_data/98.jpg| 394,450,459,512,2 385,73,452,140,1 331,304,409,382,1 9,1,103,95,1
./fake_data/99.jpg| 99,107,194,202,1 433,499,474,512,2 212,38,314,140,1 239,475,287,512,2
./fake_data/100.jpg| 485,345,512,415,1
./fake_data/101.jpg| 18,470,135,512,1
./fake_data/102.jpg| 152,69,201,118,2 236,183,267,214,1
./fake_data/103.jpg| 462,35,508,81,1 363,0,474,111,1
./fake_data/104.jpg| 286,488,358,512,1
./fake_data/105.jpg| 5,358,76,429,2 219,338,314,433,2 410,207,501,298,2
./fake_data/106.jpg| 64,56,144,136,2 385,465,502,512,2 412,405,460,453,1
./fake_data/107.jpg| 146,310,189,353,2
./fake_data/108.jpg| 150,161,252,263,2 401,317,506,422,2 103,381,173,451,2 255,477,277,499,2
./fake_data/109.jpg| 490,484,512,512,2 303,23,350,70,1 75,377,119,421,1 107,180,155,228,2
./fake_data/110.jpg| 163,209,262,308,2 273,381,304,412,2 241,45,307,111,2 390,407,422,439,2
./fake_data/111.jpg| 49,323,136,410,1
./fake_data/112.jpg| 138,218,190,270,1
./fake_data/113.jpg| 501,66,512,104,2
./fake_data/114.jpg| 497,129,512,245,2 149,281,255,387,1 102,132,221,251,1
./fake_data/115.jpg| 156,97,260,201,1 387,173,422,208,1 149,478,257,512,1
./fake_data/116.jpg| 79,141,192,254,1 275,482,338,512,1 146,35,243,132,2
./fake_data/117.jpg| 269,179,330,240,1 505,108,512,208,2
./fake_data/118.jpg| 491,391,512,421,1
./fake_data/119.jpg| 79,86,167,174,1 185,133,237,185,1 433,5,486,58,2
./fake_data/120.jpg| 67,261,99,293,2 163,151,254,242,2 142,97,210,165,2 262,331,347,416,2
./fake_data/121.jpg| 192,504,283,512,2 232,13,325,106,1 207,120,268,181,1
./fake_data/122.jpg| 269,397,375,503,2 27,383,99,455,2 491,253,512,358,1
./fake_data/123.jpg| 271,403,364,496,2 495,173,512,196,2 132,335,221,424,1
./fake_data/124.jpg| 482,296,512,376,1
./fake_data/125.jpg| 340,36,445,141,2 256,14,343,101,2
./fake_data/126.jpg| 41,332,117,408,2 347,399,413,465,2 120,494,150,512,2
./fake_data/127.jpg| 71,57,143,129,2 83,411,127,455,2 176,178,268,270,2 365,416,410,461,1
./fake_data/128.jpg| 70,457,182,512,2
./fake_data/129.jpg| 64,34,125,95,2 373,407,486,512,1 433,446,455,468,2 64,12,144,92,1
./fake_data/130.jpg| 334,373,425,464,2 458,208,512,266,2 470,160,499,189,1 35,358,72,395,2
./fake_data/131.jpg| 54,504,164,512,1 296,452,375,512,2 313,64,423,174,2 74,389,165,480,2
./fake_data/132.jpg| 510,138,512,212,2 140,39,197,96,1 71,358,124,411,1 214,283,302,371,2
./fake_data/133.jpg| 255,80,369,194,2 349,228,378,257,2 195,179,306,290,2
./fake_data/134.jpg| 511,440,512,512,2 381,453,404,476,1 442,26,512,111,1 295,252,355,312,1
./fake_data/135.jpg| 139,35,218,114,2 166,174,257,265,2
./fake_data/136.jpg| 399,387,461,449,1 449,81,512,190,1
./fake_data/137.jpg| 240,98,331,189,1
./fake_data/138.jpg| 504,333,512,451,1 502,122,512,210,2 371,446,422,497,2
./fake_data/139.jpg| 400,82,493,175,2 179,50,210,81,1
./fake_data/140.jpg| 286,333,377,424,1 10,120,75,185,1
./fake_data/141.jpg| 140,373,251,484,1
./fake_data/142.jpg| 333,457,444,512,2 182,391,220,429,1 377,434,491,512,1 37,332,142,437,1
./fake_data/143.jpg| 313,254,407,348,2 440,206,512,279,2 42,137,108,203,2 36,481,91,512,1
./fake_data/144.jpg| 172,24,284,136,2
./fake_data/145.jpg| 259,229,290,260,1
./fake_data/146.jpg| 68,228,149,309,2 266,387,369,490,2
./fake_data/147.jpg| 399,452,456,509,1 327,269,347,289,2
./fake_data/148.jpg| 263,406,325,468,2 219,425,264,470,1
./fake_data/149.jpg| 34,493,113,512,2
./fake_data/150.jpg| 274,193,345,264,1 142,326,180,364,1 336,456,403,512,2 18,367,112,461,1
./fake_data/151.jpg| 0,122,41,163,1 93,291,176,374,2 285,224,315,254,1
./fake_data/152.jpg| 342,253,407,318,2 7,183,31,207,2
./fake_data/153.jpg| 508,143,512,208,1 236,378,308,450,1 226,482,271,512,2 69,137,165,233,2
./fake_data/154.jpg| 385,117,422,154,1 11,470,119,512,2 267,104,339,176,2
./fake_data/155.jpg| 454,275,512,349,2 429,503,470,512,1
./fake_data/156.jpg| 213,445,249,481,1 324,366,399,441,1
./fake_data/157.jpg| 61,500,140,512,1 469,190,512,265,2
./fake_data/158.jpg| 96,269,152,325,2 354,336,469,451,1
./fake_data/159.jpg| 477,250,506,279,1 328,468,369,509,1 385,153,468,236,2 219,389,272,442,1
./fake_data/160.jpg| 346,289,449,392,2 428,230,490,292,2
./fake_data/161.jpg| 493,426,512,510,2 147,70,197,120,2 14,390,48,424,2
./fake_data/162.jpg| 128,111,152,135,1 1,431,110,512,1
./fake_data/163.jpg| 170,110,255,195,1 380,303,493,416,1
./fake_data/164.jpg| 211,500,233,512,2 44,214,137,307,2 164,71,279,186,2 222,423,316,512,2
./fake_data/165.jpg| 217,312,271,366,1 378,229,440,291,2
./fake_data/166.jpg| 232,345,304,417,1 141,287,191,337,1 233,236,287,290,1
./fake_data/167.jpg| 12,364,58,410,1
./fake_data/168.jpg| 334,371,399,436,2 29,488,126,512,2 171,400,280,509,2
./fake_data/169.jpg| 284,138,363,217,2 316,220,418,322,1
./fake_data/170.jpg| 229,232,262,265,2 482,52,512,113,2
./fake_data/171.jpg| 451,12,512,89,1 41,494,68,512,2 291,499,328,512,2
./fake_data/172.jpg| 102,261,202,361,2 371,14,399,42,1 490,41,510,61,2 309,244,419,354,2
./fake_data/173.jpg| 460,31,482,53,1 164,118,243,197,1 81,486,156,512,1
./fake_data/174.jpg| 479,39,512,145,2 321,372,440,491,2 263,484,351,512,2
./fake_data/175.jpg| 437,212,512,293,2
./fake_data/176.jpg| 327,17,395,85,1 303,347,379,423,2
./fake_data/177.jpg| 441,118,512,201,1 296,178,350,232,2 488,424,512,509,2
./fake_data/178.jpg| 421,184,512,293,2 11,318,101,408,2 277,309,363,395,2 504,85,512,165,2
./fake_data/179.jpg| 358,317,438,397,1 337,449,429,512,2 339,222,404,287,2 369,224,409,264,2
./fake_data/180.jpg| 503,69,512,121,2 173,170,225,222,1
./fake_data/181.jpg| 485,71,506,92,2 61,196,92,227,1 127,344,156,373,1
./fake_data/182.jpg| 372,179,422,229,2 408,398,512,512,2
./fake_data/183.jpg| 300,231,329,260,2 429,278,505,354,2
./fake_data/184.jpg| 332,292,359,319,1 105,366,138,399,2
./fake_data/185.jpg| 376,315,447,386,2 209,293,253,337,1 270,491,304,512,1
./fake_data/186.jpg| 59,177,140,258,1 58,191,168,301,2 448,390,512,505,2
./fake_data/187.jpg| 74,263,94,283,2
./fake_data/188.jpg| 100,464,201,512,1 442,497,487,512,1 142,42,224,124,2 451,61,477,87,1
./fake_data/189.jpg| 305,285,342,322,2 502,141,512,245,2
./fake_data/190.jpg| 417,438,512,512,2 482,483,512,512,2 387,116,503,232,2
./fake_data/191.jpg| 183,241,234,292,1 73,378,187,492,2 244,407,348,511,2 264,250,336,322,2
./fake_data/192.jpg| 122,5,221,104,2 488,211,512,278,1 503,486,512,512,1 199,114,250,165,2
./fake_data/193.jpg| 179,50,257,128,1 442,88,503,149,1 302,203,386,287,2 476,264,512,377,2
./fake_data/194.jpg| 332,345,451,464,1
./fake_data/195.jpg| 41,314,76,349,2 345,349,388,392,2
./fake_data/196.jpg| 225,224,328,327,2 386,386,500,500,1 178,193,250,265,2
./fake_data/197.jpg| 369,303,467,401,2 159,181,244,266,1 426,495,512,512,1
./fake_data/198.jpg| 408,475,477,512,2 356,302,399,345,1
./fake_data/199.jpg| 61,199,150,288,1
./fake_data/200.jpg| 227,466,289,512,1 27,451,64,488,2
./fake_data/201.jpg| 244,51,299,106,2 0,382,32,414,2 148,414,198,464,1
./fake_data/202.jpg| 386,21,413,48,1 148,189,247,288,2
./fake_data/203.jpg| 127,393,209,475,2 208,298,291,381,1 496,382,512,495,1 261,235,337,311,1
./fake_data/204.jpg| 324,63,404,143,1 262,291,354,383,1
./fake_data/205.jpg| 448,479,488,512,2 23,186,78,241,2 454,198,479,223,2 287,110,311,134,1
./fake_data/206.jpg| 307,133,362,188,2
./fake_data/207.jpg| 417,379,477,439,2
./fake_data/208.jpg| 36,192,81,237,2
./fake_data/209.jpg| 442,239,495,292,1 188,190,282,284,1 313,156,385,228,1 422,455,512,512,2
./fake_data/210.jpg| 97,361,126,390,1 237,185,257,205,1
./fake_data/211.jpg| 194,156,223,185,2 242,316,298,372,1 69,366,152,449,1 265,274,361,370,1
./fake_data/212.jpg| 505,126,512,233,2 14,483,133,512,2 1,83,34,116,2
./fake_data/213.jpg| 33,453,133,512,2 176,215,219,258,2
./fake_data/214.jpg| 442,187,512,299,1
./fake_data/215.jpg| 300,61,351,112,2 154,63,268,177,2 353,437,398,482,2
./fake_data/216.jpg| 511,469,512,511,1
./fake_data/217.jpg| 211,75,314,178,1 145,112,210,177,2
./fake_data/218.jpg| 225,99,314,188,2 32,212,61,241,1 277,156,374,253,2
./fake_data/219.jpg| 46,167,103,224,1 309,441,406,512,1 430,154,483,207,2 194,87,256,149,1
./fake_data/220.jpg| 100,266,218,384,1 438,143,509,214,2 203,167,287,251,2
./fake_data/221.jpg| 163,310,276,423,1 396,133,457,194,2 287,167,370,250,1
./fake_data/222.jpg| 37,176,127,266,1
./fake_data/223.jpg| 254,382,280,408,1 401,37,446,82,1 82,122,197,237,1
./fake_data/224.jpg| 384,155,446,217,2 123,387,146,410,2
./fake_data/225.jpg| 461,155,512,242,1 154,26,178,50,2 359,109,386,136,2
./fake_data/226.jpg| 83,349,199,465,1 233,90,346,203,1 454,21,512,133,1 193,73,295,175,1
./fake_data/227.jpg| 401,69,482,150,2 488,484,512,512,2
./fake_data/228.jpg| 475,474,512,512,1
./fake_data/229.jpg| 90,285,153,348,2 177,458,207,488,2 254,315,274,335,2
./fake_data/230.jpg| 272,26,293,47,1 147,413,248,512,1
./fake_data/231.jpg| 56,18,140,102,2 13,424,118,512,1 272,25,319,72,2
./fake_data/232.jpg| 140,338,198,396,1 268,370,325,427,2
./fake_data/233.jpg| 35,97,144,206,1 333,171,353,191,1 220,178,286,244,1 391,220,416,245,1
./fake_data/234.jpg| 233,350,295,412,2
./fake_data/235.jpg| 231,98,324,191,1 207,491,256,512,2 452,83,512,195,1
./fake_data/236.jpg| 420,481,478,512,2 270,323,383,436,1 207,239,269,301,1
./fake_data/237.jpg| 403,82,448,127,2 146,109,197,160,2 378,130,408,160,2 263,72,369,178,2
./fake_data/238.jpg| 297,111,324,138,2 137,396,182,441,1 391,321,446,376,2
./fake_data/239.jpg| 145,278,250,383,1 38,222,60,244,2 456,20,512,108,2
./fake_data/240.jpg| 73,384,135,446,2
./fake_data/241.jpg| 502,3,512,99,2 154,8,223,77,2
./fake_data/242.jpg| 493,293,512,383,2
./fake_data/243.jpg| 382,15,476,109,1 90,492,149,512,2
./fake_data/244.jpg| 490,13,512,126,1
./fake_data/245.jpg| 177,400,220,443,2
./fake_data/246.jpg| 366,169,432,235,1 180,510,203,512,1 62,54,107,99,1 187,310,267,390,1
./fake_data/247.jpg| 30,237,70,277,2
./fake_data/248.jpg| 404,70,494,160,2 114,46,151,83,2
./fake_data/249.jpg| 390,215,468,293,1 65,285,96,316,1 434,219,494,279,2
./fake_data/250.jpg| 10,341,125,456,1
./fake_data/251.jpg| 295,399,360,464,1 113,381,133,401,2
./fake_data/252.jpg| 226,417,276,467,1
./fake_data/253.jpg| 367,207,421,261,2 10,15,109,114,1 345,431,367,453,2
./fake_data/254.jpg| 195,388,256,449,1 285,20,354,89,1 289,497,310,512,2
./fake_data/255.jpg| 403,11,474,82,1 111,473,144,506,2 36,277,91,332,2 326,63,429,166,2
./fake_data/256.jpg| 80,259,183,362,1 354,144,383,173,1 418,71,479,132,2
./fake_data/257.jpg| 489,17,512,106,1 491,28,512,104,1 439,17,510,88,2 241,184,312,255,2
./fake_data/258.jpg| 276,177,369,270,2 406,243,428,265,1 99,283,167,351,1 90,329,113,352,2
./fake_data/259.jpg| 306,90,352,136,2
./fake_data/260.jpg| 459,459,512,512,1 490,96,512,118,2 206,484,303,512,2 430,413,508,491,2
./fake_data/261.jpg| 43,374,153,484,2 258,318,285,345,1
./fake_data/262.jpg| 123,408,162,447,2 245,398,349,502,2 226,378,291,443,1 113,4,175,66,1
./fake_data/263.jpg| 384,220,451,287,1 389,34,430,75,1 254,170,293,209,1 446,229,512,332,2
./fake_data/264.jpg| 84,392,183,491,2 436,166,468,198,1 348,219,450,321,1
./fake_data/265.jpg| 320,156,382,218,1
./fake_data/266.jpg| 150,56,264,170,2 340,157,397,214,2 202,481,315,512,1
./fake_data/267.jpg| 78,40,141,103,2 262,86,292,116,1 50,284,116,350,1 277,223,317,263,1
./fake_data/268.jpg| 151,194,227,270,1 218,288,331,401,1 311,40,368,97,2
./fake_data/269.jpg| 144,361,214,431,2 213,72,274,133,2
./fake_data/270.jpg| 212,266,306,360,2 363,428,398,463,2 200,258,295,353,1
./fake_data/271.jpg| 313,201,423,311,1 36,138,132,234,1 181,489,273,512,2 383,218,427,262,2
./fake_data/272.jpg| 100,97,207,204,2 268,65,297,94,2
./fake_data/273.jpg| 126,78,178,130,1 65,402,106,443,2 412,313,466,367,2 212,22,274,84,2
./fake_data/274.jpg| 404,431,455,482,2 240,346,339,445,1 53,444,96,487,1 119,448,199,512,1
./fake_data/275.jpg| 38,134,86,182,2 322,448,413,512,1
./fake_data/276.jpg| 315,112,378,175,2 388,146,482,240,2
./fake_data/277.jpg| 319,391,432,504,1 480,500,512,512,1
./fake_data/278.jpg| 353,197,386,230,2
./fake_data/279.jpg| 377,425,492,512,2
./fake_data/280.jpg| 87,101,144,158,1
./fake_data/281.jpg| 122,106,189,173,2 48,289,114,355,2 465,130,512,229,2
./fake_data/282.jpg| 100,317,154,371,2 39,338,79,378,2 460,215,512,325,2
./fake_data/283.jpg| 209,252,284,327,2 235,495,262,512,2
./fake_data/284.jpg| 57,427,164,512,2
./fake_data/285.jpg| 172,449,242,512,2 462,368,512,475,2 252,239,285,272,1 33,276,57,300,2
./fake_data/286.jpg| 509,55,512,171,2
./fake_data/287.jpg| 17,102,37,122,2
./fake_data/288.jpg| 73,470,145,512,2 317,165,343,191,2
./fake_data/289.jpg| 34,457,59,482,2 233,5,348,120,1 392,62,444,114,1
./fake_data/290.jpg| 12,364,35,387,2 475,194,512,268,2
./fake_data/291.jpg| 173,452,249,512,2
./fake_data/292.jpg| 289,403,337,451,1
./fake_data/293.jpg| 441,136,488,183,2 48,340,97,389,2 48,506,136,512,1
./fake_data/294.jpg| 91,449,181,512,2
./fake_data/295.jpg| 313,213,417,317,2 193,506,288,512,2 22,138,80,196,1 314,58,385,129,1
./fake_data/296.jpg| 237,485,257,505,2 74,256,149,331,2
./fake_data/297.jpg| 436,144,512,235,2 198,140,268,210,1
./fake_data/298.jpg| 180,364,234,418,1
./fake_data/299.jpg| 73,499,130,512,1 438,485,512,512,1
./fake_data/300.jpg| 115,182,190,257,2
./fake_data/301.jpg| 126,82,223,179,1 18,366,38,386,2 301,385,333,417,1 180,391,298,509,1
./fake_data/302.jpg| 327,510,401,512,1
./fake_data/303.jpg| 132,485,196,512,1 286,94,363,171,2 167,286,253,372,1
./fake_data/304.jpg| 305,260,349,304,2
./fake_data/305.jpg| 403,347,512,458,1
./fake_data/306.jpg| 314,276,411,373,1
./fake_data/307.jpg| 171,404,260,493,2 331,324,436,429,1 261,158,316,213,2
./fake_data/308.jpg| 410,44,512,155,2 58,326,165,433,1 35,352,74,391,1 277,507,353,512,1
./fake_data/309.jpg| 61,104,108,151,1 481,443,512,495,1
./fake_data/310.jpg| 144,135,245,236,2 128,457,218,512,1
./fake_data/311.jpg| 374,191,491,308,1
./fake_data/312.jpg| 493,458,512,512,2 230,291,316,377,2
./fake_data/313.jpg| 378,53,449,124,1
./fake_data/314.jpg| 90,36,145,91,2 145,60,171,86,2 507,124,512,220,1 120,469,215,512,2
./fake_data/315.jpg| 350,233,463,346,2 429,111,509,191,2 56,164,109,217,2 14,186,125,297,1
./fake_data/316.jpg| 70,213,184,327,1 218,106,297,185,1
./fake_data/317.jpg| 40,290,121,371,2 53,167,83,197,2 36,266,115,345,1
./fake_data/318.jpg| 53,10,160,117,1
./fake_data/319.jpg| 317,136,337,156,2 149,415,232,498,1
./fake_data/320.jpg| 484,152,512,234,1
./fake_data/321.jpg| 403,477,440,512,1
./fake_data/322.jpg| 335,105,410,180,2 14,438,124,512,2
./fake_data/323.jpg| 350,247,456,353,2 52,504,94,512,1 139,24,216,101,1 490,326,512,427,2
./fake_data/324.jpg| 264,169,352,257,2 309,276,400,367,1 176,502,208,512,1 54,158,153,257,1
./fake_data/325.jpg| 449,218,512,316,2 371,205,410,244,1 478,463,512,512,1 53,255,138,340,1
./fake_data/326.jpg| 227,474,325,512,1
./fake_data/327.jpg| 182,243,219,280,2 14,303,77,366,1
./fake_data/328.jpg| 85,181,148,244,1 336,160,425,249,2 280,459,382,512,2
./fake_data/329.jpg| 90,11,136,57,2 260,213,291,244,1 328,111,442,225,1
./fake_data/330.jpg| 248,129,349,230,2 431,272,476,317,1 100,343,209,452,2 474,96,512,138,2
./fake_data/331.jpg| 401,349,450,398,1 131,242,241,352,2 235,29,256,50,2 236,90,289,143,2
./fake_data/332.jpg| 100,94,201,195,2
./fake_data/333.jpg| 118,453,175,510,2 491,195,512,260,1 363,322,480,439,2
./fake_data/334.jpg| 507,99,512,203,1 208,251,240,283,1 140,436,237,512,1 318,384,352,418,1
./fake_data/335.jpg| 299,259,377,337,2
./fake_data/336.jpg| 59,243,113,297,1 503,447,512,512,1 16,457,49,490,2
./fake_data/337.jpg| 248,191,343,286,2 168,10,241,83,1 450,258,512,339,2 42,172,82,212,1
./fake_data/338.jpg| 455,244,482,271,1 478,296,512,351,2 234,417,335,512,1 351,371,439,459,2
./fake_data/339.jpg| 363,476,406,512,1 26,295,61,330,2 466,437,512,512,1
./fake_data/340.jpg| 209,477,234,502,1 116,407,155,446,1 58,431,141,512,1
./fake_data/341.jpg| 192,490,252,512,2 320,159,396,235,1 156,141,249,234,2
./fake_data/342.jpg| 14,328,120,434,2 265,412,361,508,2 39,96,79,136,1
./fake_data/343.jpg| 439,19,512,127,2
./fake_data/344.jpg| 158,90,201,133,2
./fake_data/345.jpg| 73,122,152,201,2 448,259,471,282,1 357,229,468,340,1
./fake_data/346.jpg| 22,189,80,247,1
./fake_data/347.jpg| 29,253,111,335,1 335,120,432,217,1
./fake_data/348.jpg| 155,290,225,360,2
./fake_data/349.jpg| 457,310,512,409,2 210,306,314,410,1 62,404,107,449,1 293,275,343,325,2
./fake_data/350.jpg| 180,245,231,296,1 422,264,512,373,1 355,496,419,512,1
./fake_data/351.jpg| 80,139,156,215,2 498,131,512,195,1 333,290,427,384,2
./fake_data/352.jpg| 230,50,318,138,2
./fake_data/353.jpg| 104,297,166,359,1 404,448,511,512,2
./fake_data/354.jpg| 510,409,512,456,1 5,366,110,471,2
./fake_data/355.jpg| 25,210,130,315,2
./fake_data/356.jpg| 236,448,324,512,1
./fake_data/357.jpg| 319,135,355,171,1 6,13,36,43,2 7,297,68,358,2
./fake_data/358.jpg| 230,125,331,226,2
./fake_data/359.jpg| 322,416,391,485,2 329,36,358,65,1 213,416,239,442,2
./fake_data/360.jpg| 494,97,512,167,2 339,108,385,154,1 273,251,325,303,1
./fake_data/361.jpg| 438,62,492,116,2 413,97,456,140,2 76,317,119,360,1 270,27,376,133,1
./fake_data/362.jpg| 301,215,348,262,1
./fake_data/363.jpg| 37,295,145,403,2
./fake_data/364.jpg| 84,397,107,420,1 2,414,66,478,2 466,192,512,303,1
./fake_data/365.jpg| 418,467,510,512,1 281,302,314,335,1 452,447,484,479,2
./fake_data/366.jpg| 45,216,155,326,2 226,418,311,503,1 75,215,187,327,2
./fake_data/367.jpg| 198,451,300,512,2
./fake_data/368.jpg| 471,219,512,276,2
./fake_data/369.jpg| 25,282,67,324,1 332,371,405,444,2
./fake_data/370.jpg| 446,491,512,512,1
./fake_data/371.jpg| 100,405,139,444,2 390,340,489,439,1 137,307,206,376,2 200,435,317,512,2
